message_id	ttr	speaker	lang	ltype
post8070506	0.345	Forero	USA English	L1
post14667283	0.565	Linkway	British English	L1
post14664187	0.535	Enquiring Mind	English - the Queen's	L1
post14666309	0.54	PaulQ	English - England	L1
post14666006	0.57	Thomas O'Maley	Serbian	L2
post14665743	0.685	Tisroc	English - U.S.	L1
post14665756	0.69	Tisroc	English - U.S.	L1
post14664498	0.545	Enquiring Mind	English - the Queen's	L1
post14663862	0.385	panjandrum	English-Ireland (top end)	L1
post14661451	0.655	Scavenger	Russian	L2
post14659777	0.55	Wordsmyth	Native language: English (BrE)	L1
post14660862	0.65	JungKim	Korean	L2
post14662649	0.56	Wordsmyth	Native language: English (BrE)	L1
post12647417	0.575	wandle	English - British	L1
post14659584	0.65	Thomas Tompion	English - England	L1
post14660347	0.67	Thomas Tompion	English - England	L1
post14662586	0.68	Thomas Tompion	English - England	L1
post14662054	0.445	Truffula	English - USA	L1
post14661870	0.595	forestman	Farsi	L2
post14654403	0.51	meijin	Japanese	L2
post14660307	0.58	xunilxunil	Urdu	L2
post14659234	0.575	Jekyll Grim Payne	Russian	L2
post14612768	0.53	Thomas Tompion	English - England	L1
post14659306	0.515	Forero	USA English	L1
post14658379	0.57	PaulQ	English - England	L1
post14657718	0.465	Thomas Tompion	English - England	L1
post14656977	0.645	JustKate	English - US	L1
post10856117	0.59	ashramite	english	L1
post10856520	0.605	Fabulist	American English	L1
post14649192	0.555	Linkway	British English	L1
post14654969	0.375	owlman5	English-US	L1
post14639383	0.555	Wordsmyth	Native language: English (BrE)	L1
post14656578	0.51	Wordsmyth	Native language: English (BrE)	L1
post3068235	0.55	panjandrum	English-Ireland (top end)	L1
post14655824	0.595	Ivan_I	Russian	L2
post14655495	0.54	PaulQ	English - England	L1
post14655714	0.5	entangledbank	English - South-East England	L1
post9609694	0.605	owlman5	English-US	L1
post9614816	0.485	Forero	USA English	L1
post11183555	0.61	Forero	USA English	L1
post14641057	0.49	Forero	USA English	L1
post14641818	0.425	Forero	USA English	L1
post14643672	0.47	Forero	USA English	L1
post14652992	0.485	sunyaer	Chinese	L2
post14655531	0.465	entangledbank	English - South-East England	L1
post14654730	0.255	Ivan_I	Russian	L2
post14654613	0.595	ozzy_tom	Polish	L2
post14645048	0.535	Thomas O'Maley	Serbian	L2
post14645247	0.51	Thomas O'Maley	Serbian	L2
post14645345	0.6	Thomas O'Maley	Serbian	L2
post14648556	0.59	Thomas O'Maley	Serbian	L2
post14649890	0.45	park sang joon	Korean	L2
post14650227	0.6	Thomas O'Maley	Serbian	L2
post14632093	0.61	Ivan_I	Russian	L2
post14640130	0.595	Ivan_I	Russian	L2
post2353942	0.66	cuchuflete	EEUU-inglés	L2
post14652157	0.525	ozzy_tom	Polish	L2
post14653775	0.615	Truffula	English - USA	L1
post14646775	0.435	Andygc	British English	L1
post11962308	0.635	dmz11	English - US	L1
post14651873	0.61	Thomas Tompion	English - England	L1
post14650973	0.5	Dawnstar	Hungarian	L2
post14650484	0.53	Thomas O'Maley	Serbian	L2
post14649741	0.555	Thomas O'Maley	Serbian	L2
post14649680	0.605	Copyright	American English	L1
post14649956	0.565	Ivan_I	Russian	L2
post14649200	0.55	GandalfMB	Bulgarian - Yellow Beach	L2
post14649514	0.65	Cagey	English - US	L1
post14645253	0.555	Ivan_I	Russian	L2
post14647119	0.58	Dale Texas	English USA	L1
post14647398	0.595	Ivan_I	Russian	L2
post14649495	0.635	Dale Texas	English USA	L1
post14649348	0.62	theartichoke	English -- Canada	L1
post14649233	0.52	Linkway	British English	L1
post14648403	0.5	Wordsmyth	Native language: English (BrE)	L1
post11384357	0.64	Alxmrphi	UK English	L1
post14648397	0.655	Scriobhaim	English - American	L1
post14647553	0.54	rhitagawr	British English	L1
post14647965	0.555	nima_persian	persian(فارسی)	L2
post14639107	0.51	giuggiola91	Italian	L2
post14646182	0.73	Wordsmyth	Native language: English (BrE)	L1
post13717444	0.57	Wordsmyth	Native language: English (BrE)	L1
post14645945	0.575	entangledbank	English - South-East England	L1
post14645973	0.62	Thomas O'Maley	Serbian	L2
post14645566	0.55	entangledbank	English - South-East England	L1
post14644638	0.605	owlman5	English-US	L1
post14641250	0.6	JustKate	English - US	L1
post14644107	0.65	Wordsmyth	Native language: English (BrE)	L1
post13847566	0.62	TilAlexandros	Español, Uruguay	L2
post14642531	0.66	MaryParker12	English - United States	L1
post14642561	0.57	Thomas O'Maley	Serbian	L2
post14642823	0.47	Thomas O'Maley	Serbian	L2
post615921	0.61	DaleC	US English	L1
post623482	0.65	Eugens	Argentina Spanish	L2
post14642160	0.585	stenka25	South Korea, Han-gul	L2
post14641856	0.57	osbern	Chinese	L2
post14641347	0.58	Thomas O'Maley	Serbian	L2
post8846540	0.655	JJ_	British English	L1
post8878111	0.53	mplsray	English, USA	L1
post8878151	0.58	lianafelice	English - American	L1
post11367070	0.65	soulsurfer	English - US	L1
post13054408	0.6	Sweet Whiskey Mama	Filipino-American English	L1
post14640439	0.55	JustKate	English - US	L1
post14640151	0.52	pudding45	English	L1
post14639914	0.535	entangledbank	English - South-East England	L1
post14633826	0.6	Wordsmyth	Native language: English (BrE)	L1
post14637358	0.595	Wordsmyth	Native language: English (BrE)	L1
post14637822	0.525	Nomenclature	English - Canada	L1
post14632865	0.48	Thomas O'Maley	Serbian	L2
post14634623	0.505	Thomas O'Maley	Serbian	L2
post14637797	0.555	Thomas O'Maley	Serbian	L2
post2166756	0.65	winklepicker	English (UK)	L1
post8728371	0.635	Minotaur	British	L2
post8730089	0.61	Minotaur	British	L2
post8733336	0.63	dec-sev	Russian	L2
post8733888	0.665	Hermione Golightly	British English	L1
post14637774	0.595	carlosfhernandez	Spanish & English - American (Dual)	L1
post9640423	0.575	Forero	USA English	L1
post14630006	0.65	gimhee	Korean	L2
post1444893	0.645	foxfirebrand	Southern AE greatly modified by a 1st-generation Scottish-American mother, and growing up abroad.	L2
post14636921	0.445	Thomas Tompion	English - England	L1
post14635878	0.605	amateur.jf	English - S.Ontario, Canada	L1
post14634722	0.54	giuggiola91	Italian	L2
post580386	0.61	GenJen54	USA - English	L1
post9520542	0.54	Andygc	British English	L1
post9522677	0.525	Shalanna	American English	L1
post9523249	0.435	Forero	USA English	L1
post14633049	0.64	bennymix	English (American).	L1
post14628781	0.49	John Allison	Russian	L2
post14632063	0.5	Truffula	English - USA	L1
post14631670	0.58	panzerfaust0	mandarin	L2
post14630374	0.695	city_light	Chinese - Mandarin, Simplified	L2
post14631325	0.515	Thomas O'Maley	Serbian	L2
post14623542	0.565	e2efour	UK English	L1
post14630658	0.575	suzi br	English / England	L1
post14629465	0.625	fermin2	Spanish	L2
post14626420	0.615	Thomas O'Maley	Serbian	L2
post14625815	0.6	daniar	Bulgarian	L2
post14628374	0.6	rtmd	Russian	L2
post14628718	0.56	rtmd	Russian	L2
post14620451	0.57	Giorgio Spizzi	Italian	L2
post14628165	0.65	vinci61	Chinese	L2
post14627624	0.51	Ivan_I	Russian	L2
post14627366	0.53	owlman5	English-US	L1
post14627270	0.61	Truffula	English - USA	L1
post14048147	0.55	PaulQ	English - England	L1
post14609653	0.47	Mickysky	Korean	L2
post14619202	0.65	Thomas O'Maley	Serbian	L2
post14619948	0.565	Thomas O'Maley	Serbian	L2
post14626175	0.63	Thomas O'Maley	Serbian	L2
post14624032	0.56	papillonnette	United States - U.S. English	L1
post14625074	0.635	Enquiring Mind	English - the Queen's	L1
post14625290	0.475	Forero	USA English	L1
post14624479	0.47	park sang joon	Korean	L2
post14625143	0.57	Thomas O'Maley	Serbian	L2
post5717801	0.57	vido	eng	L2
post14624831	0.64	timtak	Japan and British English	L1
post14624737	0.55	rhitagawr	British English	L1
post14624008	0.61	Truffula	English - USA	L1
post10655725	0.61	Alxmrphi	UK English	L1
post14605626	0.51	Hermione Golightly	British English	L1
post9159154	0.56	mplsray	English, USA	L1
post9159269	0.57	Cypherpunk	US, English	L1
post9159409	0.64	brian	AmE (New Orleans)	L2
post14622385	0.62	PaulQ	English - England	L1
post14619011	0.57	sophiasophie	Chinese	L2
post14616159	0.56	mplsray	English, USA	L1
post14621373	0.63	Wordsmyth	Native language: English (BrE)	L1
post844077	0.68	comsci	Mandarin, Taiwan(Yankees 40 Wang)	L2
post14620998	0.635	mplsray	English, USA	L1
post14621117	0.42	Engeland	English - UK	L1
post14617047	0.565	JustKate	English - US	L1
post14619785	0.455	mikichan	Chinese	L2
post14617867	0.65	drdieselal	Russian - Russia	L2
post14618178	0.445	Truffula	English - USA	L1
post14618937	0.6	Sasha G	Russian	L2
post14618934	0.615	Sasha G	Russian	L2
post14619224	0.56	englisheer	English - Australian	L1
post14618942	0.605	Sasha G	Russian	L2
post14616620	0.595	entangledbank	English - South-East England	L1
post14618083	0.475	amateur.jf	English - S.Ontario, Canada	L1
post14619022	0.495	ortak	Turkish	L2
post14618365	0.59	Palabrarista	Español ecuatoriano	L2
post14616870	0.535	amateur.jf	English - S.Ontario, Canada	L1
post14617322	0.67	Suleiman the Magnificient	Turkish	L2
post14617291	0.575	Andygc	British English	L1
post14615562	0.475	Parla	English - US	L1
post6189689	0.585	Forero	USA English	L1
post14614236	0.52	amateur.jf	English - S.Ontario, Canada	L1
post14590541	0.65	Annakrutitskaya	Russian	L2
post14612449	0.565	Glasguensis	English - Scotland	L1
post14613362	0.685	Wordsmyth	Native language: English (BrE)	L1
post4750426	0.605	panjandrum	English-Ireland (top end)	L1
post7466419	0.655	Tacocat	United States - English	L1
post14613995	0.665	Wordsmyth	Native language: English (BrE)	L1
post14613491	0.495	jackphilips	Hungarian	L2
post14608889	0.6	ExtremeWade	Oxford English	L1
post14598739	0.67	Wordsmyth	Native language: English (BrE)	L1
post14609698	0.585	Utah777	Japanese	L2
post14611096	0.505	Egmont	English - U.S.	L1
post1217104	0.615	A90Six	England - English.	L1
post1217978	0.25	panjandrum	English-Ireland (top end)	L1
post14611145	0.61	Wordsmyth	Native language: English (BrE)	L1
post14608801	0.61	Truffula	English - USA	L1
post14608091	0.51	entangledbank	English - South-East England	L1
post14606625	0.685	Thomas Tompion	English - England	L1
post14606898	0.555	Forero	USA English	L1
post14606007	0.53	panjandrum	English-Ireland (top end)	L1
post14604642	0.56	entangledbank	English - South-East England	L1
post13847879	0.505	mikichan	Chinese	L2
post14601876	0.535	Keith Bradford	English (Midlands UK)	L1
post12879511	0.62	Beryl from Northallerton	British English	L1
post14601001	0.615	amateur.jf	English - S.Ontario, Canada	L1
post14599786	0.675	Marcin_Bielecki	Polish	L2
post14599592	0.465	PaulQ	English - England	L1
post14599198	0.59	Cagey	English - US	L1
post14597547	0.64	fatihdemirci7	Turkish	L2
post14598484	0.405	amateur.jf	English - S.Ontario, Canada	L1
post14597266	0.675	IceJB	Mandarin	L2
post14595975	0.64	pgadamer	Portuguese - Portugal & Brazil	L2
post11726971	0.62	Thomas Tompion	English - England	L1
post14596750	0.5	Thomas Tompion	English - England	L1
post14583546	0.495	DW	Polish	L2
post14558958	0.52	e2efour	UK English	L1
post14581847	0.525	e2efour	UK English	L1
post14584711	0.475	e2efour	UK English	L1
post14596728	0.49	ortonn	India - English	L1
post14540788	0.545	rhitagawr	British English	L1
post14564358	0.395	park sang joon	Korean	L2
post14593888	0.665	park sang joon	Korean	L2
post14594230	0.585	Cenzontle	English, U.S.	L1
post14593576	0.455	entangledbank	English - South-East England	L1
post270900	0.615	mjscott	American English	L1
post14591271	0.65	comeandgo	Mandarin	L2
post14593816	0.63	Keith Bradford	English (Midlands UK)	L1
post14454833	0.365	Ah_poix_e	Portuguese	L2
post14455755	0.515	JulianStuart	English (UK then US)	L1
post14455797	0.395	Ah_poix_e	Portuguese	L2
post14577832	0.545	ARGMAN	Arabic	L2
post14581518	0.52	sinkya	Chinese	L2
post14590710	0.63	boozer	Bulgarian	L2
post14590951	0.595	boozer	Bulgarian	L2
post14590953	0.535	Scholiast	English - UK	L1
post14591013	0.65	Keith Bradford	English (Midlands UK)	L1
post14591028	0.595	entangledbank	English - South-East England	L1
post14591836	0.61	boozer	Bulgarian	L2
post14592991	0.6	Copyright	American English	L1
post14591108	0.665	ad_hoc	Mexico - Spanish & English	L1
post14591777	0.615	bennymix	English (American).	L1
post13892217	0.6	Wordsmyth	Native language: English (BrE)	L1
post14583965	0.695	Wordsmyth	Native language: English (BrE)	L1
post9151418	0.725	Wordsmyth	Native language: English (BrE)	L1
post14589218	0.57	JulianStuart	English (UK then US)	L1
post14589147	0.48	e2efour	UK English	L1
post14587891	0.605	Fabster1	English	L1
post14587088	0.51	moyudad	chinese	L2
post14586998	0.6	gramman	American English	L1
post49069	0.655	Artrella	Spanish-Argentina	L2
post14568023	0.365	Forero	USA English	L1
post14573181	0.39	Forero	USA English	L1
post14573848	0.515	park sang joon	Korean	L2
post14576491	0.495	Forero	USA English	L1
post14576873	0.395	park sang joon	Korean	L2
post14578466	0.46	Forero	USA English	L1
post14580880	0.415	Forero	USA English	L1
post14581695	0.395	Forero	USA English	L1
post7958741	0.66	Ynez	Spanish	L2
post14584451	0.62	shanmididi	Chinese	L2
post14577224	0.485	Barboso	Portuguese - Brazil	L2
post14577798	0.575	Thomas Tompion	English - England	L1
post14576997	0.57	chichico	Japanese	L2
post14582969	0.635	Glenfarclas	English (American)	L1
post14582280	0.48	Linkway	British English	L1
post14578379	0.66	Libeccio	bilingual US english and Italian	L1
post14581727	0.535	brighthope	Japanese	L2
post13827110	0.65	wandle	English - British	L1
post14580851	0.315	Mensu	Chinese	L2
post14580666	0.44	Nick 81	Italian	L2
post14578884	0.545	Language Hound	American English	L1
post14579183	0.605	Tihana	Croatian	L2
post14577195	0.625	Biffo	English - England	L1
post14576825	0.53	Cagey	English - US	L1
post14577191	0.585	Transfer_02	English - British	L1
post14576847	0.61	Cagey	English - US	L1
post14577047	0.56	Biffo	English - England	L1
post14576852	0.54	wanttobesmart	Korean	L2
post14576694	0.47	MathGrammer	Spanish - Mexico	L2
post14576981	0.465	Keith Bradford	English (Midlands UK)	L1
post14575200	0.485	Linguoman	Russian - Russia	L2
post14574402	0.49	Copyright	American English	L1
post14573795	0.51	JungKim	Korean	L2
post14571216	0.525	RDJEBENIANI	ARABIC TUNISIA	L2
post14571265	0.675	bennymix	English (American).	L1
post14571901	0.625	Andygc	British English	L1
post14568765	0.48	PaulQ	English - England	L1
post14571322	0.595	suzi br	English / England	L1
post14567996	0.43	Liam Lew's	German	L2
post14570739	0.54	Truffula	English - USA	L1
post14565928	0.605	Cagey	English - US	L1
post14568186	0.585	SuK	English - USA	L1
post13918631	0.68	sdgraham	USA English	L1
post13921825	0.705	gramman	American English	L1
post13921854	0.615	lucas-sp	English - Californian	L1
post13924940	0.655	gramman	American English	L1
post14566562	0.65	Toucher	Japanese	L2
post14566542	0.505	SuK	English - USA	L1
post14561830	0.655	Silver	Chinese,Cantonese,Sichuan dialect	L2
post14566191	0.555	entangledbank	English - South-East England	L1
post14565661	0.475	PaulQ	English - England	L1
post14564005	0.325	Neon1300	Chinese	L2
post14564550	0.545	Neon1300	Chinese	L2
post14565532	0.52	Ishida M	Japanese	L2
post14565586	0.685	qorpoz	Brazilian Portuguese	L2
post14565373	0.615	vincix	Romanian	L2
post14564874	0.625	James Brandon	English + French - UK	L1
post14565075	0.615	Andygc	British English	L1
post14565243	0.61	James Brandon	English + French - UK	L1
post14565283	0.545	James Brandon	English + French - UK	L1
post14565339	0.695	PaulQ	English - England	L1
post14564478	0.655	PaulQ	English - England	L1
post14564839	0.6	boozer	Bulgarian	L2
post14561482	0.46	Palabrarista	Español ecuatoriano	L2
post14560238	0.625	iMak7	Russian, English	L1
post14562242	0.605	Mrs JJJ	English (British)	L1
post14562105	0.605	nima_persian	persian(فارسی)	L2
post14559943	0.465	entangledbank	English - South-East England	L1
post14559379	0.68	Cagey	English - US	L1
post14557027	0.575	Andygc	British English	L1
post5408582	0.58	Waylink	English (British)	L1
post14552518	0.705	L.P. Translator	Italian	L2
post14552620	0.62	Keith Bradford	English (Midlands UK)	L1
post14554135	0.65	boozer	Bulgarian	L2
post14554899	0.65	Einstein	UK, English	L1
post14555708	0.595	Einstein	UK, English	L1
post14555936	0.675	More od Solzi	Macedonian	L2
post14559190	0.655	Cagey	English - US	L1
post14556603	0.595	JunJiBoy	Cantonese	L2
post14557411	0.57	Linguoman	Russian - Russia	L2
post13103057	0.46	lucas-sp	English - Californian	L1
post14557709	0.56	Biffo	English - England	L1
post14556911	0.535	Olivia-Olivia	Mandarin, Cantonese	L2
post14556818	0.71	gramman	American English	L1
post14555378	0.545	Hau Ruck	English - U.S.	L1
post14555673	0.515	Scorny	English - American	L1
post14554748	0.525	youngbuts	korean	L2
post14554794	0.475	PaulQ	English - England	L1
post14554843	0.72	entangledbank	English - South-East England	L1
post14554803	0.675	RafaelX	Polish	L2
post14553627	0.685	HifaMo	Moroccan Arabic	L2
post12926808	0.6	sound shift	English - England	L1
post14552626	0.475	Julianus	Korean	L2
post14551982	0.445	Nick 81	Italian	L2
post13237874	0.6	lucas-sp	English - Californian	L1
post14551694	0.655	PaulQ	English - England	L1
post14551238	0.56	owlman5	English-US	L1
post14548805	0.625	SuprunP	Ukrainian & Russian	L2
post14550308	0.6	RafaelX	Polish	L2
post14550227	0.565	funnyhat	American English	L1
post14546756	0.535	kenneth0211	Spanish	L2
post14544124	0.44	Palabrarista	Español ecuatoriano	L2
post14544248	0.44	Forero	USA English	L1
post14548163	0.33	Forero	USA English	L1
post14548509	0.58	Palabrarista	Español ecuatoriano	L2
post14542670	0.465	owlman5	English-US	L1
post14546615	0.535	PaulQ	English - England	L1
post14547792	0.585	Nick 81	Italian	L2
post14545952	0.665	e2efour	UK English	L1
post14543361	0.685	Étoile du Nord	English - Canada	L1
post14544808	0.585	panjandrum	English-Ireland (top end)	L1
post14377735	0.66	Copyright	American English	L1
post14540494	0.52	Edinburgher	German/English bilingual	L1
post12187513	0.5	wandle	English - British	L1
post14518640	0.525	meijin	Japanese	L2
post14541453	0.58	e2efour	UK English	L1
post14541473	0.64	ain'ttranslationfun?	US English	L1
post14540597	0.55	eno2	Dutch-Flemish	L2
post14540321	0.655	gramman	American English	L1
post14539741	0.465	James Brandon	English + French - UK	L1
post14539332	0.625	713cali	English - American (western)	L1
post9746196	0.49	plinkaplinka	English - English	L1
post14507571	0.585	Mark Teacher	American English	L1
post14508580	0.565	Mark Teacher	American English	L1
post14509831	0.675	JulianStuart	English (UK then US)	L1
post14511966	0.545	Mark Teacher	American English	L1
post14512481	0.515	Mark Teacher	American English	L1
post14515905	0.575	JulianStuart	English (UK then US)	L1
post14516551	0.605	Mark Teacher	American English	L1
post14517407	0.515	Mark Teacher	American English	L1
post14519212	0.6	JulianStuart	English (UK then US)	L1
post14521728	0.57	Mark Teacher	American English	L1
post14522230	0.57	JulianStuart	English (UK then US)	L1
post14522510	0.61	Mark Teacher	American English	L1
post14522603	0.565	Mark Teacher	American English	L1
post14524426	0.62	Mark Teacher	American English	L1
post14527641	0.695	Mark Teacher	American English	L1
post14531279	0.585	JulianStuart	English (UK then US)	L1
post14531629	0.555	Mark Teacher	American English	L1
post14532791	0.625	sunyaer	Chinese	L2
post14533295	0.475	Mark Teacher	American English	L1
post14536641	0.575	JulianStuart	English (UK then US)	L1
post14536748	0.615	Mark Teacher	American English	L1
post14536774	0.55	Mark Teacher	American English	L1
post14536871	0.51	JulianStuart	English (UK then US)	L1
post14537208	0.555	Mark Teacher	American English	L1
post14538005	0.57	JulianStuart	English (UK then US)	L1
post14538317	0.41	Mark Teacher	American English	L1
post14533364	0.555	Edinburgher	German/English bilingual	L1
post14537939	0.545	Sparky Malarky	English - US	L1
post14537344	0.72	Andygc	British English	L1
post14536563	0.58	Palabrarista	Español ecuatoriano	L2
post14536722	0.59	Wordsmyth	Native language: English (BrE)	L1
post14532792	0.755	gramman	American English	L1
post14534084	0.49	Palabrarista	Español ecuatoriano	L2
post485462	0.63	GenJen54	USA - English	L1
post485655	0.625	nycphotography	John-Paul Miller, NYC	L2
post14535719	0.565	doublecheat	Mandarin Chinese - China	L2
post14534783	0.495	Scholiast	English - UK	L1
post14532631	0.555	boozer	Bulgarian	L2
post14534051	0.52	park sang joon	Korean	L2
post12337756	0.57	David_Porta	American English	L1
post12337977	0.35	David_Porta	American English	L1
post14533234	0.525	Forero	USA English	L1
post14529700	0.53	sb70012	Azerbaijani	L2
post14527198	0.63	tbessie	English - USA	L1
post7612587	0.635	GreenWhiteBlue	USA - English	L1
post14528490	0.585	bbh0726	Chinese	L2
post14528576	0.54	MattiasNYC	Swedish	L2
post14523468	0.485	Thomas1	polszczyzna warszawska	L2
post14525959	0.5	nima_persian	persian(فارسی)	L2
post14525197	0.49	Edinburgher	German/English bilingual	L1
post12839418	0.675	Biffo	English - England	L1
post14521345	0.7	ewie	English English	L1
post14523624	0.54	entangledbank	English - South-East England	L1
post14522274	0.505	Egmont	English - U.S.	L1
post14523271	0.585	Contessina	English	L1
post14522776	0.59	kailani	British English	L1
post14518426	0.535	Sparky Malarky	English - US	L1
post14519743	0.55	QingYanJuan	汉语——英语	L2
post14522252	0.505	MattiasNYC	Swedish	L2
post14521800	0.595	henrylee100	Russian	L2
post14521498	0.68	gramman	American English	L1
post10324093	0.48	owlman5	English-US	L1
post10329660	0.43	Seralt	English - Canadian/British	L1
post14519901	0.635	IceJB	Mandarin	L2
post14519761	0.635	Ellixs	Chinese & English	L1
post14518950	0.72	221BBaker	Spanish (Canarian) & Catalan	L2
post14519752	0.67	Wordsmyth	Native language: English (BrE)	L1
post14519176	0.605	anthox	English - Northeast US	L1
post14518342	0.645	Wordsmyth	Native language: English (BrE)	L1
post14518286	0.58	e2efour	UK English	L1
post14513960	0.565	Alexei Vronsky	Serbian	L2
post14516550	0.6	Wordsmyth	Native language: English (BrE)	L1
post2766599	0.52	AngelEyes	English - United States	L1
post14514531	0.625	IceJB	Mandarin	L2
post1563543	0.655	JamesM	English, USA	L1
post11477993	0.465	ehsang	Persian	L2
post14358093	0.55	LinguisticsMajor	English	L1
post14514519	0.7	PaulQ	English - England	L1
post14514406	0.515	Cagey	English - US	L1
post14514265	0.57	Giorgio Spizzi	Italian	L2
post14513209	0.62	Hermione Golightly	British English	L1
post14512486	0.55	Parla	English - US	L1
post14503154	0.535	Ah_poix_e	Portuguese	L2
post14509518	0.63	entangledbank	English - South-East England	L1
post14511024	0.44	meijin	Japanese	L2
post14510895	0.63	dharasty	American English	L1
post14510379	0.45	Wordsmyth	Native language: English (BrE)	L1
post14509900	0.59	Wordsmyth	Native language: English (BrE)	L1
post14509929	0.475	Forero	USA English	L1
post14509670	0.525	PaulQ	English - England	L1
post14509272	0.56	EStjarn	Spanish	L2
post14509178	0.585	cat2jackson	Russian	L2
post14506847	0.625	entangledbank	English - South-East England	L1
post14508120	0.61	Susan Y	British English	L1
post14505119	0.65	Cowrie	Japanese	L2
post14507522	0.635	Cowrie	Japanese	L2
post11472243	0.63	Alxmrphi	UK English	L1
post14220565	0.445	Forero	USA English	L1
post14266092	0.675	shokan	English - US/Canada	L1
post14506096	0.43	joygogo	Chinese - Taiwan	L2
post14505968	0.525	owlman5	English-US	L1
post13185723	0.47	Copyright	American English	L1
post14505232	0.51	Cagey	English - US	L1
post14502869	0.59	Cenzontle	English, U.S.	L1
post14504274	0.655	Cenzontle	English, U.S.	L1
post14503336	0.505	Edinburgher	German/English bilingual	L1
post14503114	0.65	friendsseason11	Japanese	L2
post14499861	0.41	Forero	USA English	L1
post14503052	0.515	Forero	USA English	L1
post14496085	0.65	dharmasetu	Polish	L2
post14498928	0.665	Cenzontle	English, U.S.	L1
post14501862	0.635	West Coast	Norwegian	L2
post14500899	0.61	EStjarn	Spanish	L2
post14500176	0.665	Zephyr Azure	Chinese & Shanghai Dialect	L2
post14498525	0.585	park sang joon	Korean	L2
post14497891	0.215	Julianus	Korean	L2
post14500057	0.52	Wordsmyth	Native language: English (BrE)	L1
post14499092	0.71	Wordsmyth	Native language: English (BrE)	L1
post11567575	0.62	James Brandon	English + French - UK	L1
post14498597	0.555	Amber_1010	Chinese-Cantonese	L2
post14498688	0.635	Cenzontle	English, U.S.	L1
post14498873	0.655	Wordsmyth	Native language: English (BrE)	L1
post14497957	0.65	QuangHai	Viet	L2
post14498012	0.645	Hermione Golightly	British English	L1
post14497325	0.685	Edinburgher	German/English bilingual	L1
post14485605	0.565	meijin	Japanese	L2
post14490799	0.535	Truffula	English - USA	L1
post14495959	0.595	jimmyy	Romanian	L2
post14495657	0.59	Cagey	English - US	L1
post14495872	0.595	bennymix	English (American).	L1
post14496138	0.585	Skatinginbc	Mandarin 國語	L2
post14494714	0.505	Neon1300	Chinese	L2
post13263668	0.525	greenale90	Italian	L2
post13263887	0.5	Gabbro	Canadian English	L1
post13265715	0.495	wandle	English - British	L1
post14493093	0.47	Loob	English UK	L1
post9416863	0.625	nzfauna	New Zealand, English	L1
post14493658	0.61	Wordsmyth	Native language: English (BrE)	L1
post14492741	0.595	Ah_poix_e	Portuguese	L2
post14492872	0.625	Egmont	English - U.S.	L1
post14492791	0.55	Ah_poix_e	Portuguese	L2
post14491512	0.615	mplsray	English, USA	L1
post14491347	0.625	myfoodisnotshared	English - England	L1
post7874396	0.605	ohmyrichard	Chinese	L2
post7876095	0.61	ohmyrichard	Chinese	L2
post14491392	0.43	Forero	USA English	L1
post14489001	0.655	Wordsmyth	Native language: English (BrE)	L1
post14491143	0.635	Wordsmyth	Native language: English (BrE)	L1
post14489071	0.7	Wordsmyth	Native language: English (BrE)	L1
post14489079	0.515	Banet Eagle	Arabic	L2
post14487597	0.555	meijin	Japanese	L2
post14486768	0.58	Edinburgher	German/English bilingual	L1
post14481323	0.67	Cagey	English - US	L1
post5393151	0.65	tacandr	Russian (Russia) 	L2
post14488701	0.54	Ivee-san	Ukrainian	L2
post14488694	0.625	Matheus_ss	Portuguese - Brasil	L2
post14488124	0.545	Egmont	English - U.S.	L1
post14487296	0.655	sos-english	Chinese	L2
post14487803	0.46	Sparky Malarky	English - US	L1
post14487307	0.63	Andygc	British English	L1
post14485746	0.575	Giorgio Spizzi	Italian	L2
post14486454	0.285	Nick 81	Italian	L2
post14485334	0.46	Edinburgher	German/English bilingual	L1
post12504774	0.595	wsiabato	Spanish - Colombia	L2
post14482316	0.605	PaulQ	English - England	L1
post14480329	0.585	newdvd	English - the United States	L1
post14481485	0.685	IceJB	Mandarin	L2
post14483780	0.68	tsilk	english- American	L1
post14483250	0.62	Egmont	English - U.S.	L1
post14482876	0.53	JulianStuart	English (UK then US)	L1
post14482732	0.52	entangledbank	English - South-East England	L1
post14482773	0.435	EStjarn	Spanish	L2
post14481576	0.585	stenka25	South Korea, Han-gul	L2
post14481742	0.54	Wordsmyth	Native language: English (BrE)	L1
post14480843	0.53	Warsaw Will	English - UK	L1
post14479640	0.655	Warsaw Will	English - UK	L1
post6432629	0.62	JamesM	English, USA	L1
post14478614	0.565	Warsaw Will	English - UK	L1
post14475529	0.56	figgles	American English	L1
post14477827	0.465	Copyright	American English	L1
post14408990	0.665	ARGMAN	Arabic	L2
post14364042	0.655	vivace160	American English	L1
post14477309	0.38	figgles	American English	L1
post14472234	0.55	Wordsmyth	Native language: English (BrE)	L1
post14472506	0.665	Warsaw Will	English - UK	L1
post14472616	0.445	vivace160	American English	L1
post14477142	0.525	Wordsmyth	Native language: English (BrE)	L1
post14471924	0.66	Warsaw Will	English - UK	L1
post14475701	0.595	PaulQ	English - England	L1
post14476279	0.61	PaulQ	English - England	L1
post14476892	0.31	figgles	American English	L1
post14476895	0.545	entangledbank	English - South-East England	L1
post14475056	0.265	azz	armenian	L2
post14468623	0.44	meijin	Japanese	L2
post14469062	0.53	Warsaw Will	English - UK	L1
post14393651	0.555	Edinburgher	German/English bilingual	L1
post14475340	0.52	figgles	American English	L1
