message_id	ttr	speaker	lang	ltype	topic	topicstarter	topicstarter_lang	topicstarter_ltype
post15249287	0.58	zwim	français	L1	post15249105	pignon	Spanish Argentina	L2
post15239662	0.67	volo	français	L1	post15239518	Dawwn	Español (España)	L2
post15236239	0.72	Scorlion	France, French	L1	post15236082	HibouGentil	Italian	L2
post15246112	0.8	Logospreference-1	français	L1	post15245975	Vencic	Czech	L2
post15232953	0.74	Roméo31	français - France	L1	post15232685	Gemmenita	Azéri	L2
post15226788	0.75	SergueiL	Français	L1	post15224856	alexiacci	Russian French	L1
post15227928	0.7	Michelvar	French from France	L1	post15227720	wanna84	italiano	L2
post15226673	0.77	volo	français	L1	post15226444	Dawwn	Español (España)	L2
post15225225	0.72	volo	français	L1	post15225115	Monsieur Orange	Greek - Greece-	L2
post15224607	0.7	volo	français	L1	post15224558	nancy161	korean	L2
post15224078	0.82	volo	français	L1	post15222160	rositakay	Arabic	L2
post15222407	0.71	Roméo31	français - France	L1	post15221724	yazicioglu5	turc	L2
post15221357	0.82	volo	français	L1	post15220230	maayani	Hebrew	L2
post15212085	0.74	Logospreference-1	français	L1	post15211370	maayani	Hebrew	L2
post15191794	0.76	volo	français	L1	post15191555	egressio	korean	L2
post15206983	0.72	volo	français	L1	post15203016	KennyHun	Hungarian	L2
post15202681	0.63	OLN	French - France,  ♀	L1	post15202550	Panini_Hawaii	Suisse-Allemand	L2
post15195577	0.64	Logospreference-1	français	L1	post15195414	sanchez90	Spanish-México	L2
post15193491	0.76	OLN	French - France,  ♀	L1	post15193212	Lituanienne	Lithuanian	L2
post15024928	0.72	Roumoncalm	Français - Belgique	L1	post15024698	parbr2	UK English	L2
post15188084	0.72	volo	français	L1	post15187890	marcello prevosto	italien	L2
post15186194	0.58	Logospreference-1	français	L1	post15185490	jalousies	coreen	L2
post15185934	0.69	Logospreference-1	français	L1	post15185515	Panini_Hawaii	Suisse-Allemand	L2
post15184257	0.76	OLN	French - France,  ♀	L1	post15183477	Baz31	British English	L2
post15179779	0.72	Michelvar	French from France	L1	post15179760	alexmed	Spain Spanish	L2
post15171750	0.59	janpol	France - français	L1	post15171544	pseudopseudo	russe	L2
post15166821	0.76	volo	français	L1	post15166790	simenon	italien	L2
post15158922	0.68	Logospreference-1	français	L1	post15158705	Gemmenita	Azéri	L2
post15153431	0.79	snarkhunter	French - France	L1	post15153409	meliss	Ukrainian, Russian	L2
post15150818	0.66	volo	français	L1	post15148962	Enitram	french     France	L1
post15146700	0.71	volo	français	L1	post15146641	Pajapatak	serbe / Serbian	L2
post15144798	0.67	OLN	French - France,  ♀	L1	post15144755	nancy161	korean	L2
post9550253	0.62	Lacuzon	French - France	L1	post9550050	proyoyo	French - Cantonese	L1
post15139225	0.74	volo	français	L1	post15137930	therealradish	Italian	L2
post8538728	0.85	Me-K	french	L1	post8537920	egressio	korean	L2
post14981825	0.69	volo	français	L1	post14981627	WayWon	Chinois	L2
post15125148	0.7	OLN	French - France,  ♀	L1	post15125045	LaTapada	English (USA)	L2
post15123950	0.66	volo	français	L1	post15123580	simenon	italien	L2
post15123917	0.81	volo	français	L1	post15123878	mirla	Russia, Russian	L2
post15125047	0.79	OLN	French - France,  ♀	L1	post15125004	anasabidi	arabe	L2
post15122749	0.59	OLN	French - France,  ♀	L1	post15122643	Panini_Hawaii	Suisse-Allemand	L2
post15122615	0.71	OLN	French - France,  ♀	L1	post15122561	swannny	German	L2
post8186520	0.68	Meyer Wolfsheim	English	L2	post8186495	weij	Mandarin	L2
post15109508	0.66	Logospreference-1	français	L1	post15109456	simenon	italien	L2
post15089517	0.68	volo	français	L1	post15089403	Fortunio	russian	L2
post15098127	0.77	volo	français	L1	post15098079	Summerland	English	L2
post15094567	0.65	Logospreference-1	français	L1	post15094424	sanchez90	Spanish-México	L2
post15084511	0.76	volo	français	L1	post15083908	Panini_Hawaii	Suisse-Allemand	L2
post15071723	0.84	snarkhunter	French - France	L1	post15070740	Timoshentsia	Russian	L2
post15063629	0.8	Logospreference-1	français	L1	post15063291	Katoussa	Français	L1
post15060956	0.77	volo	français	L1	post15060672	toinon	Français-France	L1
post15059284	0.75	volo	français	L1	post15058833	simenon	italien	L2
post15059294	0.71	SergueiL	Français	L1	post15058818	simenon	italien	L2
post15058962	0.8	Logospreference-1	français	L1	post15058819	brm	French/France	L1
post15049434	0.71	parisaram	français	L1	post15049418	simenon	italien	L2
post15047414	0.72	Maître Capello	French – Switzerland	L1	post15047068	cabbagetyf	chinois	L2
post13657432	0.67	Comtois	Français	L1	post13657341	la fée	italian	L2
post15038658	0.83	volo	français	L1	post15038576	wm138	Chinese	L2
post15033021	0.6	Lacuzon	French - France	L1	post15032494	selvaggiah	Swedish	L2
post15037270	0.72	volo	français	L1	post15037121	Vu Le	Vietnamien	L2
post15035313	0.75	Nanon	français (France)	L1	post15035156	Seilahpow	Português - Brasil	L2
post15034070	0.71	SergueiL	Français	L1	post15033193	simenon	italien	L2
post15033180	0.73	Roméo31	français - France	L1	post15032786	swannny	German	L2
post15016418	0.71	Logospreference-1	français	L1	post15016368	simenon	italien	L2
post15019254	0.55	Roméo31	français - France	L1	post15018974	ditnn	British English	L2
post15017505	0.63	Logospreference-1	français	L1	post15016777	roquette	Español - España	L2
post15015381	0.74	Michelvar	French from France	L1	post15014460	chiarel	Italian	L2
post15004809	0.69	Logospreference-1	français	L1	post15004750	Pajapatak	serbe / Serbian	L2
post15002117	0.7	SergueiL	Français	L1	post15001877	Pajapatak	serbe / Serbian	L2
post14998273	0.77	Roméo31	français - France	L1	post14998141	vina	Arabic	L2
post14995649	0.76	KaRiNe_Fr	Français, French - France	L1	post14993150	jette(DK)	Danish	L2
post14995572	0.76	volo	français	L1	post14995512	sh.s	Persian	L2
post14988945	0.7	Roméo31	français - France	L1	post14988695	Katoussa	Français	L1
post14984077	0.7	Logospreference-1	français	L1	post14983392	KennyHun	Hungarian	L2
post14982364	0.68	volo	français	L1	post14982240	caféolé	spanish	L2
post14979057	0.79	Logospreference-1	français	L1	post14978552	Csilla	Hungarian	L2
post14972673	0.73	SergueiL	Français	L1	post14972210	Astilbe	French - France	L1
post14969623	0.81	volo	français	L1	post14969410	meliss	Ukrainian, Russian	L2
post14963550	0.73	Michelvar	French from France	L1	post14963505	saquiwej	Hongrois	L2
post14965362	0.61	Logospreference-1	français	L1	post14965235	airinargent	Spanish Chile	L2
post14964513	0.79	snarkhunter	French - France	L1	post14964431	meliss	Ukrainian, Russian	L2
post14953227	0.65	Logospreference-1	français	L1	post14953073	tpfumefx	Français - France	L1
post14954105	0.74	volo	français	L1	post14954074	maayani	Hebrew	L2
post11500277	0.71	LV4-26	France French	L1	post11500226	Mida Karato	Italy, Italian	L2
post14942844	0.73	Roméo31	français - France	L1	post14941744	pignon	Spanish Argentina	L2
post14941560	0.84	qwill	french	L1	post14941546	Panini_Hawaii	Suisse-Allemand	L2
post14937199	0.82	Roméo31	français - France	L1	post14936481	anasabidi	arabe	L2
post1308740	0.72	Girl Of Ipanema	French living in Brazil	L1	post1308660	nada-top	Arabic	L2
post14933565	0.76	volo	français	L1	post14933387	meliss	Ukrainian, Russian	L2
post14931734	0.81	volo	français	L1	post14931442	meliss	Ukrainian, Russian	L2
post1615550	0.77	Lisory	Français/Belgique	L1	post1614429	itka	français	L1
post14928353	0.62	Logospreference-1	français	L1	post14925446	KennyHun	Hungarian	L2
post14928810	0.8	snarkhunter	French - France	L1	post14928763	caféolé	spanish	L2
post14927846	0.77	SergueiL	Français	L1	post14926855	KennyHun	Hungarian	L2
post14924405	0.73	J.F. de TROYES	francais-France	L1	post14923950	lanneaudesaturne	Russe	L2
post14925792	0.62	Logospreference-1	français	L1	post14924835	vesaas	turkish	L2
post14925098	0.74	volo	français	L1	post14924726	sh.s	Persian	L2
post14924107	0.74	volo	français	L1	post14923951	sh.s	Persian	L2
post14912528	0.67	volo	français	L1	post14912050	lillan	Sweden, Swedish	L2
post14904090	0.57	OLN	French - France,  ♀	L1	post14904036	wm138	Chinese	L2
post14901825	0.57	volo	français	L1	post14901753	mchaltchi	Persan	L2
post14904018	0.81	Roméo31	français - France	L1	post14903929	swannny	German	L2
post14902396	0.82	volo	français	L1	post14902145	Nircolartor	Español, Venezuela	L2
post14900707	0.76	volo	français	L1	post14900218	sh.s	Persian	L2
post14896999	0.73	Logospreference-1	français	L1	post14896808	maayani	Hebrew	L2
post14894645	0.72	Roméo31	français - France	L1	post14893688	cabbagetyf	chinois	L2
post14894506	0.63	volo	français	L1	post14894417	Kumi_R	Japanese	L2
post14894543	0.82	Roméo31	français - France	L1	post14894443	maayani	Hebrew	L2
post14891983	0.77	volo	français	L1	post14891906	meliss	Ukrainian, Russian	L2
post14884594	0.71	snarkhunter	French - France	L1	post14884570	Gemmenita	Azéri	L2
post14882515	0.58	Briarde68	français - France	L1	post14882387	cabbagetyf	chinois	L2
post14881293	0.73	SergueiL	Français	L1	post14881200	Dawwn	Español (España)	L2
post14878810	0.58	Katoussa	Français	L1	post14878584	mouton.noir	Japanese	L2
post3137952	0.68	JeanDeSponde	France, Français	L1	post3137841	raphaelenka	switzerland	L2
post14870878	0.74	SergueiL	Français	L1	post14870558	edharcourt	French - France	L1
post14861647	0.58	jprr	french - France	L1	post14861204	la fée	italian	L2
post14839491	0.66	Punky Zoé	France - français	L1	post14839420	sanchez90	Spanish-México	L2
post14843110	0.65	volo	français	L1	post14842561	Luciaha	Spanish-Uruuguay	L2
post14835179	0.83	snarkhunter	French - France	L1	post14835172	sanchez90	Spanish-México	L2
post3312422	0.64	Paquita	français/France	L1	post3312360	/Latingirl/	Spain - Spanish, catalan	L2
post14822066	0.76	OLN	French - France,  ♀	L1	post14821677	Cmelucha	Czech	L2
post9571219	0.77	Lacuzon	French - France	L1	post9571104	IMANAKBARI	Persan	L2
post14823654	0.75	snarkhunter	French - France	L1	post14823387	walidgim	korean	L2
post14816269	0.62	naolinco	français- Belgique	L1	post14810145	cabbagetyf	chinois	L2
post14160662	0.77	KaRiNe_Fr	Français, French - France	L1	post14160591	meliss	Ukrainian, Russian	L2
post14816395	0.86	Roméo31	français - France	L1	post14816354	Balonvolea	Español - España	L2
post14812901	0.5	Xenay	French-Belgium	L1	post14812682	lav92	Russian	L2
post14808241	0.71	Haricophile	French from France	L1	post14802353	lav92	Russian	L2
post14792056	0.81	SergueiL	Français	L1	post14791498	W2046	Irlande (English)	L2
post14802188	0.75	naolinco	français- Belgique	L1	post14802019	cabbagetyf	chinois	L2
post14806678	0.64	organkid	English - US	L2	post14806515	isanjulian	Español (España)	L2
post14801877	0.72	naolinco	français- Belgique	L1	post14800706	ilie86	Italien	L2
post14797421	0.66	OLN	French - France,  ♀	L1	post14797102	Patatoou	Français	L1
post14784309	0.75	SergueiL	Français	L1	post14783913	Gemmenita	Azéri	L2
post14787286	0.65	volo	français	L1	post14787043	amirrazi	persian	L2
post14777102	0.72	SergueiL	Français	L1	post14776968	simenon	italien	L2
post13599295	0.75	Jeanne75	French - France	L1	post13599238	MadRunner	Ukrainian - Russian	L2
post14776361	0.77	StefKE	French - Belgium	L1	post14775444	simenon	italien	L2
post14771110	0.57	naolinco	français- Belgique	L1	post14770554	isanjulian	Español (España)	L2
post14763753	0.73	snarkhunter	French - France	L1	post14762600	maayani	Hebrew	L2
post14757586	0.69	naolinco	français- Belgique	L1	post14757525	Panini_Hawaii	Suisse-Allemand	L2
post14750154	0.72	naolinco	français- Belgique	L1	post14749956	William Stein	American English	L2
post14741850	0.55	janpol	France - français	L1	post14741644	OpalHohn	English - America	L2
post14738184	0.8	snarkhunter	French - France	L1	post14738160	wohr6097	Coréen	L2
post14724394	0.67	J.F. de TROYES	francais-France	L1	post14718143	Thomas1	polszczyzna warszawska	L2
post14721757	0.77	Maître Capello	French – Switzerland	L1	post14721614	sanity65	Russian	L2
post14723023	0.78	Chimel	Français	L1	post14722770	mouton.noir	Japanese	L2
post14715739	0.69	plantin	français	L1	post14715364	yerberi	Turkish	L2
post14709028	0.82	snarkhunter	French - France	L1	post14709017	WayWon	Chinois	L2
post14678187	0.78	Rushes	French - France	L1	post14677854	Anikam	français - France	L1
post14673923	0.83	petit1	français - France	L1	post14673715	Charlie Parker	English Canada	L2
post14678627	0.74	volo	français	L1	post14678458	simenon	italien	L2
post14666179	0.82	Chimel	Français	L1	post14665723	s157steven	U.S.A., English	L2
post14642747	0.8	JeanDeSponde	France, Français	L1	post14642234	Feanfox	Russian	L2
post14635847	0.83	naolinco	français- Belgique	L1	post14635746	d macliam	Ireland English	L2
post14636763	0.69	janpol	France - français	L1	post14636688	ilie86	Italien	L2
post14629918	0.68	Logospreference-1	français	L1	post14629906	rayon J	coreen	L2
post14621981	0.78	HerbertX	Deutsch	L2	post14621835	Summerland	English	L2
post14620467	0.81	Chimel	Français	L1	post14619343	magaliemagalie	chinois	L2
post14618938	0.84	pointvirgule	langue française	L1	post14617565	porkoitumniaise	English - Canada	L2
post14609742	0.74	naolinco	français- Belgique	L1	post14609500	Seilahpow	Português - Brasil	L2
post14607984	0.86	tilt	French French	L1	post14607850	Summerland	English	L2
post14052379	0.76	Nanon	français (France)	L1	post14050216	CarlosRapido	français - English (Can)	L1
post14267362	0.62	Logospreference-1	français	L1	post14267037	ilie86	Italien	L2
post14602672	0.7	JeanDeSponde	France, Français	L1	post14602425	ChenilleChenue	allemand - Allemagne	L2
post14589020	0.68	Maître Capello	French – Switzerland	L1	post14588892	tpfumefx	Français - France	L1
post14589114	0.75	Wasabih	French - France	L1	post14589086	meliss	Ukrainian, Russian	L2
post14585729	0.74	Wasabih	French - France	L1	post14585693	Gemmenita	Azéri	L2
post14584432	0.72	Corrector	French	L1	post14584281	Readomingues	Portuguese - Brazil	L2
post14579605	0.68	Maître Capello	French – Switzerland	L1	post14579559	Panini_Hawaii	Suisse-Allemand	L2
post14569776	0.64	OLN	French - France,  ♀	L1	post14569724	Panini_Hawaii	Suisse-Allemand	L2
post14577242	0.78	KaRiNe_Fr	Français, French - France	L1	post14577215	meliss	Ukrainian, Russian	L2
post14568348	0.76	Wasabih	French - France	L1	post14567214	smufety	Korean	L2
post681065	0.64	CARNESECCHI	French / France	L1	post680814	EmmanuelOA	México - Español, English, Français	L1
post14559855	0.68	OLN	French - France,  ♀	L1	post14559736	flipper70	Serbe	L2
post14466838	0.61	Francoeur	French -Canada	L1	post14466705	ilie86	Italien	L2
post14551475	0.69	Wasabih	French - France	L1	post14550194	Panini_Hawaii	Suisse-Allemand	L2
post14547581	0.77	naolinco	français- Belgique	L1	post14546515	Timoshentsia	Russian	L2
post13983421	0.54	OLN	French - France,  ♀	L1	post13983312	Deslandes	Portuguese - Portugal	L2
post14497469	0.46	OLN	French - France,  ♀	L1	post14497040	josh5now	English - American	L2
post14529346	0.76	Maître Capello	French – Switzerland	L1	post14529237	sumelic	English - California	L2
post14522698	0.71	Wasabih	French - France	L1	post14522666	kilam	arabic	L2
post14510759	0.79	SergueiL	Français	L1	post14510556	maayani	Hebrew	L2
post14519267	0.69	OLN	French - France,  ♀	L1	post14519187	Le bambin mignon	Turkish / le turc	L2
post14513965	0.75	snarkhunter	French - France	L1	post14513854	maayani	Hebrew	L2
post14510087	0.59	OLN	French - France,  ♀	L1	post14509346	Tina15	croatian	L2
post14509305	0.76	Kaitchou23	French - France	L1	post14508730	fsm*	English - US	L2
post14508735	0.81	DearPrudence	French (lower Normandy)	L1	post14508659	Patitou's Friend	Polish	L2
post14506033	0.68	OLN	French - France,  ♀	L1	post14505940	WayWon	Chinois	L2
post14503027	0.72	snarkhunter	French - France	L1	post14503001	WayWon	Chinois	L2
post14496171	0.74	SergueiL	Français	L1	post14494673	Dunes	français (France)	L1
post14491171	0.58	jann	English - USA	L2	post14491050	KennyHun	Hungarian	L2
post14250369	0.4	Logospreference-1	français	L1	post14249219	mekman99	Berber	L2
post14483664	0.76	OLN	French - France,  ♀	L1	post14483361	maayani	Hebrew	L2
post14485660	0.74	OLN	French - France,  ♀	L1	post14485152	rositakay	Arabic	L2
post14485634	0.61	OLN	French - France,  ♀	L1	post14484933	Pierredom	French	L1
post14480125	0.66	OLN	French - France,  ♀	L1	post14479812	Dawwn	Español (España)	L2
post14479792	0.76	SergueiL	Français	L1	post14479265	maayani	Hebrew	L2
post14477092	0.62	jann	English - USA	L2	post14476960	Goldenheart	Arab	L2
post14464569	0.71	Gévy	Français France	L1	post14464433	jacquesvd	Dutch	L2
post14463076	0.65	snarkhunter	French - France	L1	post14462268	maayani	Hebrew	L2
post14461510	0.67	Logospreference-1	français	L1	post14461419	rositakay	Arabic	L2
post14460228	0.79	AlphonseB	French - France	L1	post14459811	gingischan	Hebrew	L2
post14459675	0.63	AlphonseB	French - France	L1	post14459623	ehmacy	English - UK	L2
post14442321	0.71	AlphonseB	French - France	L1	post14442200	Dawwn	Español (España)	L2
post14429986	0.75	SergueiL	Français	L1	post14428723	titian2	Russian	L2
post14427857	0.77	OLN	French - France,  ♀	L1	post14427076	TTBB	Français	L1
post14437899	0.79	OLN	French - France,  ♀	L1	post14437351	Glockenblume	Deutsch (Hochdeutsch und "Frängisch")	L2
post7191390	0.73	snarkhunter	French - France	L1	post7191151	csfrenki	hungarian	L2
post14414263	0.7	SergueiL	Français	L1	post14412440	anasabidi	arabe	L2
post14414361	0.7	snarkhunter	French - France	L1	post14414140	meliss	Ukrainian, Russian	L2
post14406768	0.63	Gravos	Français - France	L1	post14406378	Summerland	English	L2
post14401575	0.81	Chimel	Français	L1	post14400970	lanneaudesaturne	Russe	L2
post14385522	0.79	snarkhunter	French - France	L1	post14385468	simenon	italien	L2
post14367883	0.71	Chimel	Français	L1	post14367855	Boyar	Russian	L2
post14362885	0.69	SergueiL	Français	L1	post14362682	LaTapada	English (USA)	L2
post14370730	0.81	Lly4n4	Français (France)	L1	post14370706	Pajapatak	serbe / Serbian	L2
post14365527	0.75	Chimel	Français	L1	post14365464	giuseppegg	Italian	L2
post14365643	0.72	Chimel	Français	L1	post14365601	rositakay	Arabic	L2
post14360274	0.83	Piotr Ivanovitch	France	L1	post14360127	giuseppegg	Italian	L2
post14361619	0.69	janpol	France - français	L1	post14361256	simo12	Arabic	L2
post14358418	0.68	Piotr Ivanovitch	France	L1	post14358382	simenon	italien	L2
post14354333	0.72	J.F. de TROYES	francais-France	L1	post14354224	posterman	Turkish	L2
post14340632	0.77	Skorpions	French - France	L1	post14340567	Panini_Hawaii	Suisse-Allemand	L2
post14334029	0.7	snarkhunter	French - France	L1	post14333997	njdry1	English - Australia	L2
post14318759	0.76	Piotr Ivanovitch	France	L1	post14318374	franglaiise	slovaque	L2
post14314333	0.78	tilt	French French	L1	post14314303	sansserif	Swedish – Sweden	L2
post13526935	0.7	snarkhunter	French - France	L1	post13526792	Gemmenita	Azéri	L2
post14307791	0.77	Logospreference-1	français	L1	post14306854	SAIP0	Latvian	L2
post14295973	0.74	Nanon	français (France)	L1	post14295061	anasabidi	arabe	L2
post14303393	0.74	SergueiL	Français	L1	post14302791	giuseppegg	Italian	L2
post14300796	0.73	Logospreference-1	français	L1	post14299431	rositakay	Arabic	L2
post14296838	0.7	Nikomot	Français (québécois)	L1	post14296046	MilkyMouse777	polish	L2
post14297025	0.76	Maître Capello	French – Switzerland	L1	post14296874	Nikomot	Français (québécois)	L1
post14286037	0.7	Logospreference-1	français	L1	post14285690	giuseppegg	Italian	L2
post14286089	0.77	OLN	French - France,  ♀	L1	post14285891	camion	English-Canada	L2
post14283047	0.68	OLN	French - France,  ♀	L1	post14283004	tonnerre2000	french	L1
post1602082	0.76	Agnès E.	France, French	L1	post1601735	Whodunit	Deutschland ~ Deutsch/Sächsisch	L2
post14263520	0.75	Samarcande	French - France	L1	post14255375	samiraa	arabe- Algérie	L2
post14277552	0.84	Logospreference-1	français	L1	post14277253	Chris Spokesperson	English - Ireland	L2
post14275105	0.7	Logospreference-1	français	L1	post14274789	simenon	italien	L2
post14265613	0.78	Logospreference-1	français	L1	post14265187	Yen_Z	中文	L2
post14264223	0.69	jann	English - USA	L2	post14264004	maayani	Hebrew	L2
post14258648	0.69	Logospreference-1	français	L1	post14258425	swannny	German	L2
post14257142	0.61	Lly4n4	Français (France)	L1	post14257112	anasabidi	arabe	L2
post14238409	0.61	tilt	French French	L1	post14238113	anasabidi	arabe	L2
post9458300	0.77	Nicomon	Français, Québec ♀	L1	post9456657	Aoyama	français Clodoaldien	L1
post14233516	0.75	Logospreference-1	français	L1	post14233479	maayani	Hebrew	L2
post14220712	0.63	Logospreference-1	français	L1	post14217338	océaness	CHINOIS	L2
post7504749	0.79	tilt	French French	L1	post7504324	hugohaas	French	L1
post14200984	0.62	OLN	French - France,  ♀	L1	post14200009	Alecc	espagnol - Mexique	L2
post14178698	0.72	Chimel	Français	L1	post14178662	Baston	turkish	L2
post14193363	0.78	Nanon	français (France)	L1	post14192868	SanjaA	serbian	L2
post14191937	0.82	snarkhunter	French - France	L1	post14191770	Shikina	Creole/French	L1
post14169941	0.71	Punky Zoé	France - français	L1	post14169757	le Grand Soir	Anglais, dialecte de San Francisco	L1
post14170003	0.64	Maître Capello	French – Switzerland	L1	post14169699	flipper70	Serbe	L2
post14166611	0.62	Lacuzon	French - France	L1	post14166562	Hannouschka	Swedish	L2
post14145878	0.76	OLN	French - France,  ♀	L1	post14145813	Charlie Parker	English Canada	L2
post14158678	0.5	xmarabout	French - Belgium	L1	post14158568	annie21	chinese	L2
post14152042	0.71	Logospreference-1	français	L1	post14151939	ilie86	Italien	L2
post14147983	0.63	Maître Capello	French – Switzerland	L1	post14147471	isanjulian	Español (España)	L2
post14147051	0.68	janpol	France - français	L1	post14147017	abdalhamid	Arabe	L2
post14135446	0.65	xmarabout	French - Belgium	L1	post14135341	JustPassing	English US	L2
post14132738	0.68	Chimel	Français	L1	post14132325	ilie86	Italien	L2
post14129711	0.74	Chimel	Français	L1	post14129484	anasabidi	arabe	L2
post14122661	0.75	lingpil	German & Russian	L2	post14117920	annie21	chinese	L2
post14118810	0.75	gadji	french	L1	post14118039	Giulia2213	French - France	L1
post14120883	0.78	OLN	French - France,  ♀	L1	post14120805	Herr Mueller Luedenscheid	Bavaro	L2
post14118302	0.77	snarkhunter	French - France	L1	post14117968	yerberi	Turkish	L2
post14106723	0.73	Maître Capello	French – Switzerland	L1	post14106565	desenchante	spanish	L2
post14107180	0.75	Chimel	Français	L1	post14107078	annie21	chinese	L2
post14106660	0.74	Maître Capello	French – Switzerland	L1	post14106546	sisichen	CHINOIS	L2
post14094749	0.66	xmarabout	French - Belgium	L1	post14094623	flipper70	Serbe	L2
post14087905	0.64	Punky Zoé	France - français	L1	post14087830	lav92	Russian	L2
post14073305	0.8	Logospreference-1	français	L1	post14072967	tomaraya	korean	L2
post14068673	0.74	plantin	français	L1	post14068497	DaniL	slovène	L2
post14067440	0.77	snarkhunter	French - France	L1	post14067401	Christina_N	russian	L2
post14066986	0.53	plantin	français	L1	post14066253	brm	French/France	L1
post13281366	0.77	CABEZOTA	french	L1	post13281390	Aoyama	français Clodoaldien	L1
post14064315	0.7	plantin	français	L1	post14064272	mchaltchi	Persan	L2
post14053007	0.68	Nanon	français (France)	L1	post14052938	albertovidal	Spanish, Argentina	L2
post14050237	0.7	Gravos	Français - France	L1	post14050198	tygwyn	UK English (native)	L2
post14047319	0.73	Zampaglione	Français	L1	post14046696	simenon	italien	L2
post13812177	0.74	gentilhom	français	L1	post13812109	MsDeWinter	English (British)	L2
post14003633	0.71	plantin	français	L1	post14003428	Gemmenita	Azéri	L2
post14030866	0.67	Jeanne75	French - France	L1	post14030581	l'automne	persan-فارسی	L2
post14035036	0.68	Logospreference-1	français	L1	post14033443	Bachatamor	Russian	L2
post1418677	0.63	LV4-26	France French	L1	post1418517	tie-breack	Italy	L2
post14027337	0.59	Nevermind28	Français	L1	post14027221	Deslandes	Portuguese - Portugal	L2
post14015119	0.8	Chimel	Français	L1	post14014848	dnk2010	Russian	L2
post14007288	0.75	Logospreference-1	français	L1	post14006578	fedex84	Italiano	L2
post14004489	0.76	Gévy	Français France	L1	post14004360	fedex84	Italiano	L2
post13937325	0.8	OLN	French - France,  ♀	L1	post13937282	Natalina Belova	russo	L2
post1484223	0.6	zaby	French	L1	post1482638	Thomas1	polszczyzna warszawska	L2
post13994928	0.73	Chimel	Français	L1	post13993745	Glockenblume	Deutsch (Hochdeutsch und "Frängisch")	L2
post13996844	0.7	SergueiL	Français	L1	post13996783	Charlie Parker	English Canada	L2
post13992282	0.8	Jonapedia	English - Singapore/UK	L2	post13991890	muppyclaire	Italy, italian	L2
post13990057	0.85	pointvirgule	langue française	L1	post13989358	garotopunkrock	Portuguese (Brasil)	L2
post13988573	0.8	snarkhunter	French - France	L1	post13988545	pikpok1913	French	L1
post13986517	0.87	Logospreference-1	français	L1	post13986143	meliss	Ukrainian, Russian	L2
post13983175	0.71	OLN	French - France,  ♀	L1	post13983009	shota	Japanese	L2
post13981129	0.69	Logospreference-1	français	L1	post13980801	Ywelis	Dutch - The Netherlands	L2
post13972096	0.72	plantin	français	L1	post13971753	yazicioglu5	turc	L2
post13970281	0.72	jann	English - USA	L2	post13969490	thesmithtopher	Canada, English	L2
post1764138	0.7	itka	français	L1	post1763551	RASF_Br	Portuguese - Brazil	L2
post13961397	0.7	Logospreference-1	français	L1	post13961166	Deslandes	Portuguese - Portugal	L2
post13949914	0.72	WannaBFluent	Français	L1	post13949901	macdevster	USA, English	L2
post13931409	0.66	Logospreference-1	français	L1	post13931091	Gemmenita	Azéri	L2
post13938506	0.78	Logospreference-1	français	L1	post13938481	annie21	chinese	L2
post13936388	0.72	OLN	French - France,  ♀	L1	post13936314	annie21	chinese	L2
post13932127	0.66	Logospreference-1	français	L1	post13932017	tulipanowa	Polish	L2
post13924059	0.67	Logospreference-1	français	L1	post13923792	Palotri	Spanish -Spain	L2
post13911762	0.82	Comtois	Français	L1	post13911499	Gemmenita	Azéri	L2
post13920498	0.66	J.F. de TROYES	francais-France	L1	post13920234	Pajapatak	serbe / Serbian	L2
post13917081	0.62	Logospreference-1	français	L1	post13916933	melmax	GREC	L2
post13919644	0.78	snarkhunter	French - France	L1	post13918960	SAIP0	Latvian	L2
post13914884	0.77	Logospreference-1	français	L1	post13914400	SAIP0	Latvian	L2
post13910956	0.76	OLN	French - France,  ♀	L1	post13910683	meliss	Ukrainian, Russian	L2
post13908423	0.73	Logospreference-1	français	L1	post13908256	Yen_Z	中文	L2
post13907223	0.77	Rushes	French - France	L1	post13907120	ilie86	Italien	L2
post13898132	0.87	Logospreference-1	français	L1	post13897667	Pajapatak	serbe / Serbian	L2
post13896355	0.73	Nanon	français (France)	L1	post13896147	elisezhou	chinois	L2
post13891829	0.77	OLN	French - France,  ♀	L1	post13891761	meliss	Ukrainian, Russian	L2
post13886202	0.65	DotterKat	English (American)	L2	post13885226	maayani	Hebrew	L2
post13884387	0.73	Logospreference-1	français	L1	post13883335	SAIP0	Latvian	L2
post13860478	0.7	denebe	français	L1	post13860336	hang_ge	Chinese - China	L2
post13868547	0.69	Maître Capello	French – Switzerland	L1	post13868500	lanneaudesaturne	Russe	L2
post13865959	0.77	snarkhunter	French - France	L1	post13865866	simenon	italien	L2
post13860145	0.79	Xence	Algeria (Arabic - French)	L1	post13859840	l'automne	persan-فارسی	L2
post13861357	0.78	denebe	français	L1	post13861356	hang_ge	Chinese - China	L2
post13858840	0.79	snarkhunter	French - France	L1	post13858656	SAIP0	Latvian	L2
post13855574	0.85	snarkhunter	French - France	L1	post13855497	lillan	Sweden, Swedish	L2
post13854250	0.64	denebe	français	L1	post13854166	annie21	chinese	L2
post13850537	0.73	Logospreference-1	français	L1	post13850245	True North	English	L2
post13853488	0.67	denebe	français	L1	post13853366	Chiquite	néerlandais - Belgique	L2
