message_id	ttr	speaker	lang	ltype	topic	topicstarter	topicstarter_lang	topicstarter_ltype
post15189250	0.71	Thomas Tompion	English - England	L1	post15189093	diait	italy/italian	L2
post15184186	0.77	Cagey	English - US	L1	post15184049	joannaz	Chinese-Mandarin	L2
post15186703	0.67	rhitagawr	British English	L1	post15186612	azz	armenian	L2
post15184807	0.63	Chez	English English	L1	post15184655	Sun14	Chinese	L2
post15185035	0.71	entangledbank	English - South-East England	L1	post15185020	stenka25	South Korea, Han-gul	L2
post15185574	0.7	Thomas Tompion	English - England	L1	post15185064	ebrahim	Persian	L2
post15181289	0.61	Dale Texas	English USA	L1	post15181257	Melrosse	French	L2
post15185601	0.65	bibliolept	AE, Español	L2	post15185576	Weronika2011	Polish	L2
post15182825	0.61	Cenzontle	English, U.S.	L1	post15182745	ilovemacross	Thai	L2
post15182218	0.63	MateuszMoś	Polish	L2	post15182202	Little Chandler	español (ESP)	L2
post15181962	0.7	Scholiast	English - UK	L1	post15181930	ayed	Arabic(Saudi)	L2
post15180254	0.67	Keith Bradford	English (Midlands UK)	L1	post15180237	razakazmii	Urdu	L2
post15181227	0.78	Cagey	English - US	L1	post15181188	ebrahim	Persian	L2
post671568	0.66	Aupick	UK, English	L1	post671521	Magixo	Croatian	L2
post15158747	0.73	JustKate	English - US	L1	post15149610	alight86	italian	L2
post15177492	0.52	Thomas Tompion	English - England	L1	post15177422	xiaokyao	chinese	L2
post15176444	0.61	SReynolds	Hungarian	L2	post15176408	luckyteenager	russian	L2
post15177455	0.7	Treaty	Persian	L2	post15177294	Sun14	Chinese	L2
post15177676	0.71	Glasguensis	English - Scotland	L1	post15177596	longxianchen	chinese	L2
post15175055	0.68	Thomas Tompion	English - England	L1	post15174876	VictorKons	Italian	L2
post15176596	0.71	Scholiast	English - UK	L1	post15176242	ebrahim	Persian	L2
post15176677	0.59	SReynolds	Hungarian	L2	post15176626	00B00	Cantonese	L2
post15175526	0.57	velisarius	British English (Sussex)	L1	post15175509	ouzhantekin	Turkish - Standard	L2
post7133929	0.73	Cagey	English - US	L1	post7133897	moon_light12b	Vietnamese	L2
post15175996	0.7	SReynolds	Hungarian	L2	post15175914	sevengem	Chinese	L2
post15175485	0.68	Copyright	American English	L1	post15175420	powerhousebridge	Malayalam	L2
post15172222	0.66	suzi br	English / England	L1	post15172078	razakazmii	Urdu	L2
post15174470	0.62	JustKate	English - US	L1	post15173427	lemon52	Chinese	L2
post15173165	0.7	SReynolds	Hungarian	L2	post15173060	Dennis Moore	Spanish - Spain	L2
post15173117	0.69	entangledbank	English - South-East England	L1	post15173048	ebrahim	Persian	L2
post15173055	0.77	entangledbank	English - South-East England	L1	post15172987	xuliang	Chinese Mandarin	L2
post15171653	0.67	yoshi_s_island	Italian	L2	post15171626	robjenrobjen	French	L2
post134524	0.65	garryknight	UK, English	L1	post134390	elinor	Mandarin	L2
post15170743	0.65	Cenzontle	English, U.S.	L1	post15170715	Leonardo94	Italian	L2
post15170603	0.39	Sparky Malarky	English - US	L1	post15170093	Livia1	Italian	L2
post13668894	0.51	Prairiefire	US (Midwest) - English	L1	post13668880	Elsa Ginger	Mandrin	L2
post15170117	0.69	suzi br	English / England	L1	post15170094	ebrahim	Persian	L2
post15164454	0.54	Andygc	British English	L1	post15164427	jsonlee.ft	English - Singapore	L1
post15165190	0.7	elprofe	Spanish (Spain)	L2	post15165116	equilibrist 0218	korean	L2
post15168997	0.64	Mahantongo	English (U.S.)	L1	post15168972	whodouthinkyouare	Spanish	L2
post15168434	0.7	velisarius	British English (Sussex)	L1	post15168410	ebrahim	Persian	L2
post15165597	0.83	SReynolds	Hungarian	L2	post15165555	atakeris	Latvian	L2
post15164770	0.57	entangledbank	English - South-East England	L1	post15164746	mark89	Serbian	L2
post15159917	0.6	DonnyB	English UK Southern Standard English	L1	post15159706	AbleSeaman	English, UK	L1
post15149789	0.65	wandle	English - British	L1	post15149677	carolmoraiss	Portuguese	L2
post15165990	0.62	Cagey	English - US	L1	post15165107	equilibrist 0218	korean	L2
post15165523	0.66	kayokid	English, USA	L1	post15165490	Gisellee	Spanish-Peru	L2
post15164728	0.84	Copyright	American English	L1	post15164718	kuleshov	Spain Spanish	L2
post15163043	0.69	Kirill V.	Russian	L2	post15162976	azz	armenian	L2
post15163602	0.71	KHS	USA - English L1	L1	post15163591	monster123	Russian	L2
post8762876	0.74	Matching Mole	England, English	L1	post8762812	krzycho	Polish	L2
post11826642	0.64	wandle	English - British	L1	post11826580	a.d.a.m	Polish	L2
post15162424	0.76	Glenfarclas	English (American)	L1	post15162268	longxianchen	chinese	L2
post15162201	0.72	MattiasNYC	Swedish	L2	post15160383	fh3579	Chinese	L2
post15161561	0.51	PaulQ	English - England	L1	post15161508	meramli	turkish	L2
post15159101	0.69	Parla	English - US	L1	post15159078	tesoke	Persian	L2
post15160990	0.7	panjandrum	English-Ireland (top end)	L1	post15160948	Tam60me	Arabic	L2
post15160889	0.65	tedfromtoronto	bilingual CE/AE, understand BE	L2	post15160683	Jitto Thomas	Malayalam - India	L2
post15160700	0.69	Copyright	American English	L1	post15159384	agelwizutwings	Persian	L2
post15156087	0.59	Keith Bradford	English (Midlands UK)	L1	post15155984	fh3579	Chinese	L2
post15159769	0.67	Vega003	Spanish (Spain)	L2	post15159721	flamboyant lad	Hindi	L2
post15159541	0.67	MattiasNYC	Swedish	L2	post15159497	meramli	turkish	L2
post15158393	0.69	PaulQ	English - England	L1	post15158337	longxianchen	chinese	L2
post15154295	0.69	Cagey	English - US	L1	post15147822	Majalrayo	spanish spain	L2
post15156239	0.63	Forero	USA English	L1	post15156141	Hesham0111	Arabic	L2
post15154918	0.68	theartichoke	English -- Canada	L1	post15154902	valdemar	Español mexicano	L2
post15157405	0.58	owlman5	English-US	L1	post15156640	kira_moondance	Vietnamese	L2
post15156539	0.62	Cagey	English - US	L1	post15156109	meramli	turkish	L2
post15156155	0.78	JustKate	English - US	L1	post15155430	Apocalypse Now	Persian - Turkish	L2
post15156656	0.61	velisarius	British English (Sussex)	L1	post15156286	ytarun	India - Hindi & English	L1
post15150910	0.65	Linkway	British English	L1	post15150580	almostgal	swahili	L2
post15155972	0.81	MateuszMoś	Polish	L2	post15155958	Karen123456	Malaysia English	L1
post15155879	0.69	Silver_Biscuit	English - UK	L1	post15155858	Kriviq	Bulgarian, Bulgaria	L2
post15154524	0.56	Cagey	English - US	L1	post15154488	rositakay	Arabic	L2
post15153948	0.69	owlman5	English-US	L1	post15153448	Sameh13476	Arabic	L2
post15153494	0.5	suzi br	English / England	L1	post15153446	kreyvegas	Spanish	L2
post15150704	0.64	PaulQ	English - England	L1	post15150643	CalmSharp	dutch	L2
post14144426	0.71	Hermione Golightly	British English	L1	post14144390	MaryamSeresht	Persian	L2
post15149889	0.66	Cagey	English - US	L1	post15149855	Ocham	Japanese	L2
post15152418	0.7	owlman5	English-US	L1	post15152398	seanhu	Chinese	L2
post15144679	0.7	Thomas Tompion	English - England	L1	post15144659	xiaokyao	chinese	L2
post15152167	0.63	wandle	English - British	L1	post15150301	gimhee	Korean	L2
post15151666	0.62	Sparky Malarky	English - US	L1	post15151642	VadimR	Russian	L2
post15150150	0.74	Thomas Tompion	English - England	L1	post15150051	bethemasterofenglish	Japanese	L2
post15150983	0.64	tedfromtoronto	bilingual CE/AE, understand BE	L2	post15150920	EllyDicious	Albanian	L2
post15148214	0.74	PaulQ	English - England	L1	post15148107	tesoke	Persian	L2
post15148707	0.74	fiercediva	American English	L1	post15148606	fh3579	Chinese	L2
post15150423	0.71	cando	English - British	L1	post15150398	Lethal	Turkish	L2
post15150161	0.66	Copyright	American English	L1	post15150151	gambheyhey	Chinese	L2
post285992	0.88	desde aquel verano	UK / English	L1	post285988	Whodunit	Deutschland ~ Deutsch/Sächsisch	L2
post1089359	0.69	panjandrum	English-Ireland (top end)	L1	post1088221	emma42	British English	L1
post15148737	0.66	owlman5	English-US	L1	post15148681	BonanzaTree	Russian	L2
post15148281	0.74	Prairiefire	US (Midwest) - English	L1	post15148224	mia0815	Taiwanese	L2
post15148217	0.78	DonnyB	English UK Southern Standard English	L1	post15148074	Agallegor	Spanish	L2
post15139507	0.6	PaulQ	English - England	L1	post15139448	shop-englishx	Urdu	L2
post15145899	0.27	PaulQ	English - England	L1	post15145853	Tenacious Learner	Spanish	L2
post15147804	0.6	rhitagawr	British English	L1	post15147630	Pjdotcom	korea	L2
post15147683	0.77	fiercediva	American English	L1	post15147653	aaronsun666	Mandarin	L2
post15144900	0.8	JulianStuart	English (UK then US)	L1	post15144890	dreamlike	Polish	L2
post15146800	0.73	MattiasNYC	Swedish	L2	post15146788	abhinavnbhat	India -Hindi & English	L1
post14908189	0.65	velisarius	British English (Sussex)	L1	post14906282	sunyaer	Chinese	L2
post15145749	0.54	Andygc	British English	L1	post15145704	jkltimes	Mandarin	L2
post15099560	0.66	Keith Bradford	English (Midlands UK)	L1	post15099542	dani lobeira	Spanish - Spain	L2
post5753671	0.62	bloomiegirl	US English	L1	post5751050	TerryWang	Taiwan	L2
post15146018	0.67	PaulQ	English - England	L1	post15146001	ccm0416	Cantonese	L2
post15145409	0.68	Parla	English - US	L1	post15145368	mia0815	Taiwanese	L2
post15145654	0.72	Glenfarclas	English (American)	L1	post15145627	FlowLife	Russian	L2
post15126116	0.69	suzi br	English / England	L1	post15126101	xiaokyao	chinese	L2
post15143369	0.77	fiercediva	American English	L1	post15143251	vincix	Romanian	L2
post15143976	0.42	PaulQ	English - England	L1	post15143953	Alex Coseff	Czech	L2
post15142624	0.66	PaulQ	English - England	L1	post15142275	yoshi_s_island	Italian	L2
post11008708	0.66	owlman5	English-US	L1	post11008691	Aranjuez	Russian	L2
post15141689	0.7	Kirill V.	Russian	L2	post15141667	VicNicSor	Russian	L2
post15139675	0.61	velisarius	British English (Sussex)	L1	post15139654	weijiabo	Chinese	L2
post15142180	0.69	Chez	English English	L1	post15142108	Ceciame	Spanish	L2
post15141799	0.46	PaulQ	English - England	L1	post15141713	kachibi	Chinese	L2
post15141692	0.77	Copyright	American English	L1	post15141679	JungKim	Korean	L2
post2809591	0.46	nichec	Chinese(Taiwan)/English(AE)	L1	post2809580	quietdandelion	Formosa/Chinese	L2
post15135974	0.68	Copyright	American English	L1	post15135967	Annakrutitskaya	Russian	L2
post15140254	0.73	anthox	English - Northeast US	L1	post15140232	flamboyant lad	Hindi	L2
post15139653	0.72	Enquiring Mind	English - the Queen's	L1	post15139644	fdk47	Tagalog	L2
post15139525	0.62	Copyright	American English	L1	post15139495	Packard	USA, English	L1
post15139938	0.73	Enquiring Mind	English - the Queen's	L1	post15139892	Scavenger	Russian	L2
post15138306	0.68	James Brandon	English + French - UK	L1	post15135970	kachibi	Chinese	L2
post355238	0.76	angeluomo	US English (German/French)	L1	post355221	Kräuter_Fee	Portuguese&Spanish (native)/ (English&German - foreign)	L1
post15139209	0.61	Treaty	Persian	L2	post15138973	flyingcorndog	Russian	L2
post15138797	0.63	velisarius	British English (Sussex)	L1	post15138783	yoshi_s_island	Italian	L2
post15138536	0.75	Glenfarclas	English (American)	L1	post15138501	AntiScam	Arabic	L2
post15138001	0.61	PaulQ	English - England	L1	post15137916	tesoke	Persian	L2
post15135878	0.76	bennymix	English (American).	L1	post15135851	mia0815	Taiwanese	L2
post15136866	0.7	Truffula	English - USA	L1	post15136846	OneStroke	Chinese - Cantonese (HK)	L2
post15135527	0.77	Mahantongo	English (U.S.)	L1	post15135499	diait	italy/italian	L2
post15134787	0.66	Shiggles McWhigley	English - US	L1	post15134017	Mouky	French	L2
post15134413	0.68	sdgraham	USA English	L1	post15134360	Soob	Polish	L2
post15133657	0.59	Andygc	British English	L1	post15133635	bearded	Italian	L2
post15130787	0.69	Thomas Tompion	English - England	L1	post15130615	Annakrutitskaya	Russian	L2
post15133260	0.77	owlman5	English-US	L1	post15133169	wait there	Korean-English	L1
post15132596	0.71	panjandrum	English-Ireland (top end)	L1	post15132583	macforever	Italian	L2
post15131808	0.75	velisarius	British English (Sussex)	L1	post15131766	sirgawain	english/usa - living in madrid	L1
post15130798	0.76	Thomas Tompion	English - England	L1	post15130658	heshayershah	Turkish	L2
post15131582	0.59	Treaty	Persian	L2	post15131288	Sun14	Chinese	L2
post10524537	0.73	Sharifa345	US English, DR Spanish	L1	post10524527	Yichen	Chinese	L2
post15128482	0.68	suzi br	English / England	L1	post15128252	chopin7	Albanian	L2
post15130889	0.78	Thomas Tompion	English - England	L1	post15130680	Tenacious Learner	Spanish	L2
post15128376	0.58	0hisa2me	British English	L1	post15128225	0396	Korean	L2
post15130820	0.62	velisarius	British English (Sussex)	L1	post15130710	lgr632525968	Chinese	L2
post15130776	0.56	Thomas Tompion	English - England	L1	post15130488	episteme0507	Korean	L2
post15130194	0.75	Linkway	British English	L1	post15130160	fdk47	Tagalog	L2
post15121950	0.64	PaulQ	English - England	L1	post15121905	Schlabberlatz	German - Germany	L2
post15128793	0.56	PaulQ	English - England	L1	post15128760	ridgemao	Chinese - Mandarin	L2
post14717904	0.7	Thomas Tompion	English - England	L1	post14717561	hamlet	Français (FR)	L2
post15079288	0.55	entangledbank	English - South-East England	L1	post15079267	chris fos	Greek	L2
post15127621	0.68	sdgraham	USA English	L1	post15127559	AGUSHA	Russian	L2
post15126219	0.62	atokad	English - US	L1	post15126084	dhchong	Korean	L2
post15123065	0.69	owlman5	English-US	L1	post15122957	VicNicSor	Russian	L2
post15126182	0.58	sumelic	English - California	L1	post15126172	fdk47	Tagalog	L2
post15124431	0.71	entangledbank	English - South-East England	L1	post15124397	borbor111	French	L2
post15126051	0.52	wandle	English - British	L1	post15125974	Akatsukis170	Japanese	L2
post15125815	0.72	Truffula	English - USA	L1	post15125810	lgr632525968	Chinese	L2
post15125836	0.61	michael321	English - UK	L1	post15125834	lgr632525968	Chinese	L2
post15125750	0.48	michael321	English - UK	L1	post15125720	Torontonian94	English - Canadian	L1
post15125715	0.71	michael321	English - UK	L1	post15125698	wait there	Korean-English	L1
post15125438	0.76	JamesM	English, USA	L1	post15125434	monster123	Russian	L2
post15125131	0.73	Silver_Biscuit	English - UK	L1	post15125115	cossack5	Russian	L2
post15124506	0.64	entangledbank	English - South-East England	L1	post15124467	tpfumefx	Français - France	L2
post15121374	0.67	wandle	English - British	L1	post15121256	Jigen	Italian	L2
post15123344	0.62	Copyright	American English	L1	post15123302	slothlee	汉语	L2
post15123594	0.67	owlman5	English-US	L1	post15123577	Messquito	Chinese - Taiwan 中文 Taiwanese Hokkien 臺語	L2
post15116084	0.7	Cagey	English - US	L1	post15115911	Kakyonthewall	English	L1
post15122865	0.72	owlman5	English-US	L1	post15122785	frankcow	China-Mandarin Chinese	L2
post15122149	0.72	MattiasNYC	Swedish	L2	post15122069	Gondvanaz	Bulgarian, Turkish	L2
post12458165	0.63	MarFish	English - American	L1	post12458126	Xavier da Silva	Portuguese - Brazil	L2
post15120999	0.59	owlman5	English-US	L1	post15120843	jihoon	korean	L2
post15119198	0.65	JustKate	English - US	L1	post15119146	SuprunP	Ukrainian & Russian	L2
post10527313	0.56	owlman5	English-US	L1	post10527182	infant	Russian	L2
post13674341	0.71	Florentia52	English - United States	L1	post13674285	GandalfMB	Bulgarian - Yellow Beach	L2
post15116019	0.72	bibliolept	AE, Español	L2	post15115721	likeyellow00	korean	L2
post15112684	0.81	Florentia52	English - United States	L1	post15112675	longxianchen	chinese	L2
post15113647	0.66	owlman5	English-US	L1	post15113584	atakeris	Latvian	L2
post15112351	0.6	PaulQ	English - England	L1	post15112311	younghon	Korean - Korea	L2
post15112664	0.7	Keith Bradford	English (Midlands UK)	L1	post15112641	Karl Beadeker	Czech	L2
post15112294	0.76	entangledbank	English - South-East England	L1	post15112267	swannny	German	L2
post15112002	0.7	entangledbank	English - South-East England	L1	post15111853	gimhee	Korean	L2
post15109470	0.73	sdgraham	USA English	L1	post15109464	AliBadass	persian	L2
post15111487	0.67	Cagey	English - US	L1	post15111469	shop-englishx	Urdu	L2
post15110273	0.62	theartichoke	English -- Canada	L1	post15110008	codynlaw	Chinese-Cantonese	L2
post15110122	0.64	atokad	English - US	L1	post15109964	Ariel66	Italian	L2
post15109366	0.69	owlman5	English-US	L1	post15109343	fdk47	Tagalog	L2
post15109169	0.65	Cagey	English - US	L1	post15109159	lyoonb	Korean	L2
post15107338	0.67	Copyright	American English	L1	post15107315	ilovejapan	Japanese	L2
post15108419	0.64	JulianStuart	English (UK then US)	L1	post15108363	brighthope	Japanese	L2
post15107306	0.73	EStjarn	Spanish	L2	post15106773	fh3579	Chinese	L2
post15107541	0.65	Glasguensis	English - Scotland	L1	post15107517	carolmoraiss	Portuguese	L2
post15107435	0.57	PaulQ	English - England	L1	post15107377	AHMEDOVIC	Arabic	L2
post15106398	0.63	rhitagawr	British English	L1	post15106301	Sotis	Russian	L2
post15106458	0.81	owlman5	English-US	L1	post15106428	arietenata	italian	L2
post15105674	0.65	entangledbank	English - South-East England	L1	post15105654	Caesats	Chinese	L2
post15106008	0.73	Parla	English - US	L1	post15105871	fergofm	Spanish - Spain	L2
post15104978	0.75	Silver_Biscuit	English - UK	L1	post15104966	AlexanderIII	Russian	L2
post15103918	0.64	theartichoke	English -- Canada	L1	post15103891	firstcalled	Russian	L2
post15100771	0.64	Einstein	UK, English	L1	post15100760	JungKim	Korean	L2
post15101629	0.72	Andygc	British English	L1	post15101601	kyotan	Japanese 標準語	L2
post15026261	0.66	owlman5	English-US	L1	post15026097	Beaniebabie	Spanish - Colombia	L2
post15103781	0.66	JamesM	English, USA	L1	post15103734	Martina87	italian	L2
post15097742	0.64	JamesM	English, USA	L1	post15097726	Natsuna	Japanese / 日本語	L2
post15093635	0.7	Mahantongo	English (U.S.)	L1	post15093555	carolmoraiss	Portuguese	L2
post14895049	0.76	Copyright	American English	L1	post14894974	jakartaman	Korean	L2
post15102297	0.67	anthox	English - Northeast US	L1	post15102258	Akatsukis170	Japanese	L2
post15101515	0.63	owlman5	English-US	L1	post15101142	wait there	Korean-English	L1
post15098447	0.75	Copyright	American English	L1	post15098435	lyoonb	Korean	L2
post15095522	0.75	Enquiring Mind	English - the Queen's	L1	post15095462	juliamay2	Greek	L2
post15095568	0.69	panjandrum	English-Ireland (top end)	L1	post15095164	TomPullings	Georgian	L2
post15099224	0.69	pob14	American English	L1	post15099194	tesoke	Persian	L2
post15099110	0.64	Sparky Malarky	English - US	L1	post15099078	Akatsukis170	Japanese	L2
post15096178	0.64	bibliolept	AE, Español	L2	post15096131	christiangitay	China - Chinese & English	L1
post15098171	0.72	Copyright	American English	L1	post15098073	bethemasterofenglish	Japanese	L2
post15097077	0.67	PaulQ	English - England	L1	post15097017	panzerfaust0	mandarin	L2
post15097507	0.62	vincix	Romanian	L2	post15097496	markomario	Croatian	L2
post15094235	0.7	Parla	English - US	L1	post15094219	flamboyant lad	Hindi	L2
post15095800	0.54	panjandrum	English-Ireland (top end)	L1	post15095660	atakeris	Latvian	L2
post9507773	0.68	ewie	English English	L1	post9507710	Dmitry_86	Russian	L2
post15093319	0.69	MattiasNYC	Swedish	L2	post15093296	violetta19	Spanish - Peru	L2
post15093202	0.76	Silver_Biscuit	English - UK	L1	post15093182	flamboyant lad	Hindi	L2
post15091182	0.69	theartichoke	English -- Canada	L1	post15091013	opjeshke	Albanian	L2
post15092005	0.68	Silver_Biscuit	English - UK	L1	post15091999	lekhaanh	Vietnamese	L2
post15091342	0.66	PaulQ	English - England	L1	post15091288	OED Loves Me Not	Japanese - Osaka	L2
post15090228	0.73	PaulQ	English - England	L1	post15090210	TommyGun	Russian	L2
post15081861	0.66	entangledbank	English - South-East England	L1	post15081829	riso76	Italian	L2
post15091167	0.69	theartichoke	English -- Canada	L1	post15091143	fishinthetree	chinese	L2
post15090335	0.58	djmc	English - United Kingdom	L1	post15090283	like no other	Polish	L2
post15089119	0.65	owlman5	English-US	L1	post15089069	elisamaria	castellano	L2
post15068969	0.6	yakor	Russian	L2	post15068801	vinci61	Chinese	L2
post15089641	0.63	PaulQ	English - England	L1	post15089609	hirashin	native Japanese and speaks a little English	L1
post15081372	0.75	AmaryllisBunny	AmE	L2	post15081355	OED Loves Me Not	Japanese - Osaka	L2
post15088877	0.65	Copyright	American English	L1	post15088872	sb70012	Azerbaijani	L2
post15084046	0.72	theartichoke	English -- Canada	L1	post15084040	Silver	Chinese,Cantonese,Sichuan dialect	L2
post15086258	0.76	PaulQ	English - England	L1	post15086200	Breach	Bulgarian	L2
post15087244	0.5	Glasguensis	English - Scotland	L1	post15087240	dhchong	Korean	L2
post15084470	0.7	boozer	Bulgarian	L2	post15084363	sinkya	Chinese	L2
post3260955	0.65	Packard	USA, English	L1	post3260741	subtitler	Finland	L2
post15083035	0.54	Keith Bradford	English (Midlands UK)	L1	post15083012	Triath_nan_Eilean	Polish	L2
post15085728	0.69	JulianStuart	English (UK then US)	L1	post15085685	Mary49	Italian	L2
post15086027	0.61	Thomas Tompion	English - England	L1	post15085998	klaudek626	polski	L2
post13704228	0.76	rhitagawr	British English	L1	post13704153	A-friend	Persian (Farsi)	L2
post15084512	0.69	owlman5	English-US	L1	post15084351	sandaraqz	Javanese	L2
post15078935	0.64	suzi br	English / England	L1	post15078882	HSS	Standard Japanese, Sendaian Japanese	L2
post15084438	0.69	boozer	Bulgarian	L2	post15084420	sandaraqz	Javanese	L2
post15084195	0.63	JamesM	English, USA	L1	post15084122	Tony100000	Portuguese	L2
post15084304	0.59	Cagey	English - US	L1	post15084189	Jina Jeong	korean	L2
post15083977	0.55	Truffula	English - USA	L1	post15083948	azz	armenian	L2
post15083964	0.55	Mahantongo	English (U.S.)	L1	post15083905	Omega Force	Spanish	L2
post15083259	0.71	Florentia52	English - United States	L1	post15083139	ViB_Eng	Russian	L2
post15082387	0.73	gramman	American English	L1	post15082078	sandaraqz	Javanese	L2
post15082733	0.68	owlman5	English-US	L1	post15082675	Messquito	Chinese - Taiwan 中文 Taiwanese Hokkien 臺語	L2
post15036552	0.74	entangledbank	English - South-East England	L1	post15036526	Chigch	Mongolian	L2
post15082310	0.77	JustKate	English - US	L1	post15082015	EdwinT	Chinese	L2
post15081487	0.61	owlman5	English-US	L1	post15081483	OED Loves Me Not	Japanese - Osaka	L2
post11574119	0.61	lucas-sp	English - Californian	L1	post11574074	teacup2	Finnish	L2
post15081281	0.54	owlman5	English-US	L1	post15081253	kyotan	Japanese 標準語	L2
post15081271	0.73	Glenfarclas	English (American)	L1	post15081256	Stormreaver	Turkish	L2
post15077382	0.69	bennymix	English (American).	L1	post15077267	Nousher Ahmed	Bangla	L2
post5191114	0.64	FC7user	US English	L1	post5191097	riseup	Italian	L2
post15078184	0.79	natkretep	English (Singapore/UK), basic Chinese	L1	post15078150	sb70012	Azerbaijani	L2
post15079273	0.72	entangledbank	English - South-East England	L1	post15079204	German_lover	Czech	L2
post15078939	0.65	Copyright	American English	L1	post15078920	Lilithniahm	italiano	L2
post9022779	0.72	Adimine	English - United Kingdom	L1	post9022690	RTa	Spanish	L2
post15077423	0.72	ewie	English English	L1	post15077211	Ariel Knightly	Brazilian Portuguese	L2
post15078254	0.57	PaulQ	English - England	L1	post15078231	egiu	Chinese	L2
post15077375	0.71	bibliolept	AE, Español	L2	post15076357	inextricably	Vietnamese	L2
post15070020	0.58	Cagey	English - US	L1	post15068871	tesoke	Persian	L2
post15076104	0.62	entangledbank	English - South-East England	L1	post15076090	mark89	Serbian	L2
post15075891	0.71	owlman5	English-US	L1	post15075835	Bagsensei	Japanese	L2
post15075634	0.57	owlman5	English-US	L1	post15075608	Qadri	Urdu	L2
post15075587	0.65	owlman5	English-US	L1	post15075542	Messquito	Chinese - Taiwan 中文 Taiwanese Hokkien 臺語	L2
post15075418	0.69	Copyright	American English	L1	post15075357	MESSIDONA	KOREAN	L2
post15072419	0.62	Mahantongo	English (U.S.)	L1	post15072397	perpend	American English	L1
post15072802	0.72	Copyright	American English	L1	post15072775	flyingcat2008	china,chino	L2
post15074884	0.61	Florentia52	English - United States	L1	post15074826	Иван	Russian	L2
post15073563	0.67	Silver_Biscuit	English - UK	L1	post15073522	pundeet	polski	L2
post15067530	0.66	JamesM	English, USA	L1	post15067488	Sociologist	Korean	L2
post15070916	0.53	Cenzontle	English, U.S.	L1	post15070872	Dwishiren	Indonesia	L2
post15071238	0.41	Myridon	English - US	L1	post15070848	flamboyant lad	Hindi	L2
post15071729	0.74	sdgraham	USA English	L1	post15071702	Amgiabra	Italian	L2
post15070203	0.64	suzi br	English / England	L1	post15070188	fortifier	Persian	L2
post14222102	0.58	Forero	USA English	L1	post14221634	vinci61	Chinese	L2
post15070322	0.58	Glasguensis	English - Scotland	L1	post15070151	benjaminlee	Chinese	L2
post15069429	0.8	Dale Texas	English USA	L1	post15069290	mohsen.amiri	persian	L2
post15069181	0.61	Parla	English - US	L1	post15069077	egiu	Chinese	L2
post15069177	0.62	Cagey	English - US	L1	post15069085	Nousher Ahmed	Bangla	L2
post15069739	0.7	Mahantongo	English (U.S.)	L1	post15069719	lapot	Español	L2
post15068647	0.65	Glasguensis	English - Scotland	L1	post15068322	Rejzko	Czech	L2
post15067941	0.61	owlman5	English-US	L1	post15067905	Ivan_I	Russian	L2
post15068317	0.68	e2efour	UK English	L1	post15068296	renoirbleu	South Korea, Korean	L2
post15067241	0.66	bennymix	English (American).	L1	post15067230	sb70012	Azerbaijani	L2
post15060342	0.62	Silver_Biscuit	English - UK	L1	post15059818	gloria_taipei	Taiwan, Chinese	L2
post15067493	0.8	Cagey	English - US	L1	post15067445	TomPullings	Georgian	L2
post15066354	0.8	Mahantongo	English (U.S.)	L1	post15066332	gil12345	chinese	L2
post15005226	0.66	Copyright	American English	L1	post15005154	surreystreet	Korean	L2
post15065110	0.68	boozer	Bulgarian	L2	post15065094	lgr632525968	Chinese	L2
post15064868	0.71	owlman5	English-US	L1	post15064860	flamboyant lad	Hindi	L2
post11480393	0.65	panjandrum	English-Ireland (top end)	L1	post11480366	Milton1125	Mandarin	L2
post15064349	0.72	MattiasNYC	Swedish	L2	post15064329	janiejane	Koean - English	L1
post15062981	0.61	PaulQ	English - England	L1	post15062709	egiu	Chinese	L2
post15062873	0.52	PaulQ	English - England	L1	post15062685	forsin	german	L2
post15055282	0.68	Cenzontle	English, U.S.	L1	post15055153	Hela	Tunisia - French	L2
post15062833	0.57	PaulQ	English - England	L1	post15062644	hypoch	Czech	L2
post15062917	0.65	Truffula	English - USA	L1	post15062803	Wiselove	Chinese	L2
post15057999	0.58	Shiggles McWhigley	English - US	L1	post15056945	tetulio5	Spanish-España	L2
post15060840	0.7	Mahantongo	English (U.S.)	L1	post15060657	gil12345	chinese	L2
post15062123	0.49	owlman5	English-US	L1	post15062021	jihoon	korean	L2
post15060458	0.55	Silver_Biscuit	English - UK	L1	post15060449	Jacobdeiter	Badaga	L2
post15061891	0.61	MattiasNYC	Swedish	L2	post15061879	wait there	Korean-English	L1
post15061211	0.78	Cagey	English - US	L1	post15061177	thédechine	Italiano	L2
post15040097	0.72	anthox	English - Northeast US	L1	post15039837	stevepham	vietnam	L2
post15026347	0.62	wandle	English - British	L1	post15026309	xpell	Spanish - Spain	L2
post15057362	0.74	Scholiast	English - UK	L1	post15056866	chong lee	türkçe	L2
post15059204	0.6	owlman5	English-US	L1	post15059201	moonghi	italian	L2
post15058800	0.67	owlman5	English-US	L1	post15058776	Egon21	Hungarian	L2
post15059656	0.59	entangledbank	English - South-East England	L1	post15059637	Leafka	Polish	L2
post15059356	0.74	suzi br	English / England	L1	post15059338	Sandra Sandra	Polish	L2
post15058530	0.52	Shiggles McWhigley	English - US	L1	post15058272	pegrema	Russian	L2
post15057438	0.66	Shiggles McWhigley	English - US	L1	post15057357	thédechine	Italiano	L2
